sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
0.701;50;;60rounds;Yes;No;2;0.78500;0.92857;0.00000;0.00000;1.71357;TimeDependentAgentBoulware@74;IAMhaggler@75;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.9285654723948509;0.0;0.0;0.0;0.0;0.7849999999999999;0.9285654723948509;party1_utility.xml;party2_utility.xml
0.064;7;;60rounds;Yes;No;2;0.78500;0.92857;0.00000;0.00000;1.71357;TimeDependentAgentConceder@76;IAMhaggler@77;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.9285654723948509;0.0;0.0;0.0;0.0;0.7849999999999999;0.9285654723948509;party1_utility.xml;party2_utility.xml
1.527;61;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;NiceTitForTat@78;IAMhaggler@79;0.6583333333333333;1.0;0.6583333333333333;1.0;0.0;0.0;0.0;0.0;0.6583333333333333;1.0;party1_utility.xml;party2_utility.xml
0.554;22;;60rounds;Yes;No;2;0.72167;0.97619;0.00000;0.07924;1.69786;IAMhaggler@80;IAMhaggler@81;0.7216666666666667;0.9761884907982836;0.7216666666666667;0.9761884907982836;0.0;0.0;0.0;0.0;0.7216666666666667;0.9761884907982836;party1_utility.xml;party2_utility.xml
2.865;61;;60rounds;Yes;No;2;0.72167;0.97619;0.00000;0.07924;1.69786;BRAMAgent@82;IAMhaggler@83;0.7216666666666667;0.9761884907982836;0.7216666666666667;0.9761884907982836;0.0;0.0;0.0;0.0;0.7216666666666667;0.9761884907982836;party1_utility.xml;party2_utility.xml
0.869;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;Gahboninho@84;IAMhaggler@85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
1.704;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;BayesianAgent@86;IAMhaggler@87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.870;60;;60rounds;Yes;No;2;0.72167;0.95238;0.02381;0.06766;1.67404;GrandmaAgent@88;IAMhaggler@89;0.7216666666666667;0.9523769815965673;0.7216666666666667;0.9523769815965673;0.7216666666666667;0.0;0.0;0.0;0.7216666666666667;0.9523769815965673;party1_utility.xml;party2_utility.xml
3.189;54;;60rounds;Yes;No;2;0.78591;0.81500;0.07806;0.14578;1.60091;Agent21@90;BRAMAgent@91;0.815;0.785905062151012;0.815;0.785905062151012;0.815;0.0;0.0;0.0;0.815;0.785905062151012;party1_utility.xml;party2_utility.xml
2.045;52;;60rounds;Yes;No;2;0.72167;0.92793;0.04826;0.06334;1.64959;TimeDependentAgentBoulware@92;BRAMAgent@93;0.7216666666666667;0.9279255161862858;0.7216666666666667;0.9279255161862858;0.0;0.0;0.0;0.0;0.7216666666666667;0.9279255161862858;party1_utility.xml;party2_utility.xml
2.030;18;;60rounds;Yes;No;2;0.70917;0.95971;0.02068;0.08198;1.66888;TimeDependentAgentConceder@94;BRAMAgent@95;0.7091666666666667;0.9597117522430285;0.7091666666666667;0.9597117522430285;0.0;0.0;0.0;0.0;0.7091666666666667;0.9597117522430285;party1_utility.xml;party2_utility.xml
2.767;61;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;NiceTitForTat@96;BRAMAgent@97;0.6583333333333333;1.0;0.6583333333333333;1.0;0.0;0.0;0.0;0.0;0.6583333333333333;1.0;party1_utility.xml;party2_utility.xml
2.489;35;;60rounds;Yes;No;2;0.72167;0.97619;0.00000;0.07924;1.69786;IAMhaggler@98;BRAMAgent@99;0.7216666666666667;0.9761884907982836;0.7216666666666667;0.9761884907982836;0.0;0.0;0.0;0.0;0.7216666666666667;0.9761884907982836;party1_utility.xml;party2_utility.xml
